630.7392488184004;642.0529573173851;0
625.0823945689081;647.7098115668775;0
619.4255403194156;653.36666581637;0
613.7686860699232;659.0235200658623;0
608.1118318204309;664.6803743153547;0
602.4549775709385;670.337228564847;0
596.7981233214462;675.9940828143394;0
591.1412690719537;681.6509370638319;0
585.4844148224613;687.3077913133242;0
579.827560572969;692.9646455628166;0
574.1707063234766;698.6214998123089;0
568.5138520739843;704.2783540618013;0
562.8569978244918;709.9352083112938;0
557.2001435749994;715.5920625607861;0
551.5432893255071;721.2489168102785;0
545.8864350760147;726.9057710597708;0
540.2295808265224;732.5626253092632;0
534.5727265770299;738.2194795587557;0
528.9158723275375;743.876333808248;0
523.2590180780452;749.5331880577404;0
517.6021638285528;755.1900423072327;0
511.9453095790604;760.8468965567251;0
506.288455329568;766.5037508062176;0
500.63160108007565;772.1606050557099;0
494.9747468305833;777.8174593052023;0
489.31789258109086;783.4743135546946;0
494.9747468305833;777.8174593052023;1
500.63160108007565;772.1606050557099;1
506.288455329568;766.5037508062176;1
511.9453095790604;760.8468965567251;1
517.6021638285528;755.1900423072327;1
523.2590180780452;749.5331880577404;1
528.9158723275375;743.876333808248;1
534.5727265770299;738.2194795587557;1
540.2295808265224;732.5626253092632;1
545.8864350760147;726.9057710597708;1
551.5432893255071;721.2489168102785;1
557.2001435749994;715.5920625607861;1
562.8569978244918;709.9352083112938;1
568.5138520739843;704.2783540618013;1
574.1707063234766;698.6214998123089;1
579.827560572969;692.9646455628166;1
585.4844148224613;687.3077913133242;1
591.1412690719537;681.6509370638319;1
596.7981233214462;675.9940828143394;1
602.4549775709385;670.337228564847;1
608.1118318204309;664.6803743153547;1
613.7686860699232;659.0235200658623;1
619.4255403194156;653.36666581637;1
625.0823945689081;647.7098115668775;1
630.7392488184004;642.0529573173851;1
636.3961030678928;636.3961030678928;1
642.0529573173851;630.7392488184004;1
647.7098115668775;625.0823945689081;1
653.36666581637;619.4255403194156;1
659.0235200658623;613.7686860699232;1
664.6803743153547;608.1118318204309;1
670.337228564847;602.4549775709385;1
675.9940828143394;596.7981233214462;1
681.6509370638319;591.1412690719537;1
687.3077913133242;585.4844148224613;1
692.9646455628166;579.827560572969;1
698.6214998123089;574.1707063234766;1
704.2783540618013;568.5138520739843;1
709.9352083112938;562.8569978244918;1
715.5920625607861;557.2001435749994;1
721.2489168102785;551.5432893255071;1
726.9057710597708;545.8864350760147;1
732.5626253092632;540.2295808265224;1
738.2194795587557;534.5727265770299;1
743.876333808248;528.9158723275375;1
749.5331880577404;523.2590180780452;1
755.1900423072327;517.6021638285528;1
760.8468965567251;511.9453095790604;1
766.5037508062176;506.288455329568;1
772.1606050557099;500.63160108007565;1
777.8174593052023;494.9747468305833;1
783.4743135546946;489.31789258109086;1
789.131167804187;483.6610383315985;1
794.7880220536795;478.0041840821061;1
800.4448763031718;472.34732983261375;1
806.1017305526642;466.6904755831214;1
811.7585848021565;461.033621333629;1
806.1017305526642;466.6904755831214;0
800.4448763031718;472.34732983261375;0
794.7880220536795;478.0041840821061;0
789.131167804187;483.6610383315985;0
783.4743135546946;489.31789258109086;0
777.8174593052023;494.9747468305833;0
772.1606050557099;500.63160108007565;0
766.5037508062176;506.288455329568;0
760.8468965567251;511.9453095790604;0
755.1900423072327;517.6021638285528;0
749.5331880577404;523.2590180780452;0
743.876333808248;528.9158723275375;0
738.2194795587557;534.5727265770299;0
732.5626253092632;540.2295808265224;0
726.9057710597708;545.8864350760147;0
721.2489168102785;551.5432893255071;0
715.5920625607861;557.2001435749994;0
709.9352083112938;562.8569978244918;0
704.2783540618013;568.5138520739843;0
698.6214998123089;574.1707063234766;0
692.9646455628166;579.827560572969;0
687.3077913133242;585.4844148224613;0
681.6509370638319;591.1412690719537;0
675.9940828143394;596.7981233214462;0
670.337228564847;602.4549775709385;0
664.6803743153547;608.1118318204309;0
659.0235200658623;613.7686860699232;0
653.36666581637;619.4255403194156;0
647.7098115668775;625.0823945689081;0
642.0529573173851;630.7392488184004;0
636.3961030678928;636.3961030678928;0
630.7392488184004;642.0529573173851;0
625.0823945689081;647.7098115668775;0
619.4255403194156;653.36666581637;0
613.7686860699232;659.0235200658623;0
608.1118318204309;664.6803743153547;0
602.4549775709385;670.337228564847;0
596.7981233214462;675.9940828143394;0
591.1412690719537;681.6509370638319;0
585.4844148224613;687.3077913133242;0
579.827560572969;692.9646455628166;0
574.1707063234766;698.6214998123089;0
568.5138520739843;704.2783540618013;0
562.8569978244918;709.9352083112938;0
557.2001435749994;715.5920625607861;0
562.8569978244918;709.9352083112938;1
568.5138520739843;704.2783540618013;1
574.1707063234766;698.6214998123089;1
579.827560572969;692.9646455628166;1
585.4844148224613;687.3077913133242;1
591.1412690719537;681.6509370638319;1
596.7981233214462;675.9940828143394;1
602.4549775709385;670.337228564847;1
608.1118318204309;664.6803743153547;1
613.7686860699232;659.0235200658623;1
619.4255403194156;653.36666581637;1
625.0823945689081;647.7098115668775;1
630.7392488184004;642.0529573173851;1
636.3961030678928;636.3961030678928;1
642.0529573173851;630.7392488184004;1
647.7098115668775;625.0823945689081;1
653.36666581637;619.4255403194156;1
659.0235200658623;613.7686860699232;1
664.6803743153547;608.1118318204309;1
436.9899786591829;602.4549775709385;1
432.68420681752417;596.7981233214462;1
431.33291598744535;591.1412690719537;1
432.1066899869478;585.4844148224613;1
434.4760932168017;579.827560572969;1
431.77695766024505;574.1707063234766;1
431.42906289319546;568.5138520739843;1
433.2522290628648;562.8569978244918;1
438.5571207536355;557.2001435749994;1
721.2489168102785;551.5432893255071;1
726.9057710597708;545.8864350760147;1
732.5626253092632;540.2295808265224;1
738.2194795587557;534.5727265770299;1
743.876333808248;528.9158723275375;1
749.5331880577404;523.2590180780452;1
307.9700700252054;517.6021638285528;1
301.33750765207213;511.9453095790604;1
298.0579378871055;506.288455329568;1
296.6093493591902;500.63160108007565;1
296.6338379139357;494.9747468305833;1
298.1365788334902;489.31789258109086;1
297.19020566338133;483.6610383315985;1
